file,segment,date,raw_label,debit,credit,balance,sfx
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,04/08/2026,Being EQ Upstream payout adjusted against JE 202628445714,23.6,0.0,111514.33,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,04/08/2026,Being Interest charged on OS BSE JE 202628458336,5.65,0.0,111519.98,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,04/08/2026,Being EQ Upstream payout adjusted against JE 202628502877,48.65,0.0,111568.63,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,04/08/2026,Being EQ Upstream payout adjusted against JE 202628542956,0.0,48.65,111519.98,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,04/08/2026,INN 0408 1310308 REPBNK Upstreamed Amount Collected 202635771598,0.0,126270.36,14750.38,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,MTF BILL FOR 2026146-M BILL DATE Aug 5 MBILL 202600000086,0.0,7379.0,22129.38,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,POSITION CLOSE FOR BILL DATE Aug 5 2026 MBILL 202600000086,27870.0,0.0,5740.62,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,"05/08/2026 05-08-26 MBILL 202600000086 27,870.00 0.00 5,740.62 DR 2026146 BILL SETTNO=2026146NSECMMBILL POSTED 202600000391",10115.08,0.0,15855.7,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,"05/08/2026 06-08-26 2026146 BILL SETTNO=2026146NSECMMBILL POSTED 202600000391 10,115.08 0.00 15,855.70 DR 1310434 PAYBNK Upstreamed Amount Released 202609309493",14750.23,0.0,30605.93,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202623139788,3.6,0.0,30609.53,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202623186403,3.6,0.0,30613.13,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,Demat Charges DBNOTE 202623218393,40.0,0.0,30653.13,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202623229788,11.25,0.0,30664.38,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202623261125,11.25,0.0,30675.63,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,Being MTF pledge Charges DBNOTE 202623267330,125.0,0.0,30800.63,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,recoverable01260508376733 DBNOTE NSE Margin Payout 8503169324 202623338705,0.0,5240.19,25560.44,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,Being Interest charged on OS BSE JE 202628613808,5.65,0.0,25566.09,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,obligation3766330 JE Interest on NSE MTF376633100 202628715524,53.2,0.0,25619.29,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,Being GST and MTF pledge Charges recovered 1310412 REPBNK 202635898880,0.0,147.5,25471.79,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,Interest recovered on NSE MTF INN 376633100 1310412 REPBNK 202635925440,0.0,53.2,25418.59,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,Being Interest recovered on OS BSE obligation 1310412 REPBNK 202635930527,0.0,5.65,25412.94,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,Demat Charges Recovered DCR 1310412 REPBNK 202635936540,0.0,47.2,25365.74,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,05/08/2026,01260508376764423 1310769 REPBNK Upstreamed Amount Collected 202636072696,0.0,34551.43,9185.69,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,MTF BILL FOR 2026147-M BILL DATE Aug 6 MBILL 202600000087,0.0,125024.45,134210.14,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,POSITION CLOSE FOR BILL DATE Aug 6 2026 MBILL 202600000087,46201.04,0.0,88009.1,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,"06/08/2026 06-08-26 MBILL 202600000087 46,201.04 0.00 88,009.10 CR 2026147 BILL SETTNO=2026147NSECMZBILL POSTED 202600000395",32631.11,0.0,55377.99,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,"06/08/2026 07-08-26 2026147 BILL SETTNO=2026147NSECMZBILL POSTED 202600000395 32,631.11 0.00 55,377.99 CR 2026147 BILL SETTNO=2026147NSECMMBILL POSTED 202600000396",122270.39,0.0,66892.4,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,"06/08/2026 07-08-26 2026147 BILL SETTNO=2026147NSECMMBILL POSTED 202600000396 122,270.39 0.00 66,892.40 DR 1310889 PAYBNK Upstreamed Amount Released 202609415143",9185.54,0.0,76077.94,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,Upstreamed Amount Released from Upstream 1311284 PAYBNK 202609509614,32459.66,0.0,108537.6,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202623460929,2.25,0.0,108539.85,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,Being MTF pledge Charges DBNOTE 202623479875,25.0,0.0,108564.85,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202623578568,2.25,0.0,108567.1,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,DCM012606083769 DBNOTE NSE Margin Payin 8503169324 202623653709,34595.26,0.0,143162.36,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,"06/08/2026 06-08-26 DBNOTE NSE Margin Payin 8503169324 202623653709 34,595.26 0.00 143,162.36 DR DBNOTE Being Margin Trf 8503169324 202623661504",3325.48,0.0,146487.84,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,Being Interest charged on OS BSE JE 202629062307,5.65,0.0,146493.49,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,obligation3768513 JE Interest on NSE MTF376851354 202629068393,64.53,0.0,146558.02,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,Being GST and MTF pledge Charges recovered 1310866 REPBNK 202636316851,0.0,29.5,146528.52,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,Being Interest recovered on OS BSE obligation 1310866 REPBNK 202636329791,0.0,5.65,146522.87,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,Interest recovered on NSE MTF INN 376851354 1310866 REPBNK 202636339368,0.0,64.53,146458.34,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,"06/08/2026 06-08-26 1310866 REPBNK 202636339368 0.00 64.53 146,458.34 DR 1311213 REPBNK Upstreamed Amount Collected 202636425028",0.0,145874.64,583.7,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,06/08/2026,"06/08/2026 06-08-26 1311213 REPBNK Upstreamed Amount Collected 202636425028 0.00 145,874.64 583.70 DR 1311335 REPBNK Being Payin towards NSE Z 2026147 202636583909",0.0,392.83,190.87,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,POSITION CLOSE FOR BILL DATE Aug 7 2026 MBILL 202600000088,48394.69,0.0,48585.56,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,MTF BILL FOR 2026148-M BILL DATE Aug 7 MBILL 202600000088,0.0,68347.5,19761.94,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Upstreamed Amount Released from I-Sec 1311765 PAYBNK 202609626233,16856.26,0.0,2905.68,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Upstreamed Amount Released from Upstream 1311765 PAYBNK 202609644146,50005.84,0.0,47100.16,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202623721212,20.25,0.0,47120.41,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202623727404,1.8,0.0,47122.21,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Being MTF pledge Charges DBNOTE 202623811462,225.0,0.0,47347.21,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202623833000,1.8,0.0,47349.01,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202623883990,20.25,0.0,47369.26,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Demat Charges DBNOTE 202623886866,20.0,0.0,47389.26,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Recoverable01260708377210519 DBNOTE NSE Margin Payin 8503169324 202623984386,34036.0,0.0,81425.26,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,"07/08/2026 07-08-26 DBNOTE NSE Margin Payin 8503169324 202623984386 34,036.00 0.00 81,425.26 DR DBNOTE NSE Margin Payout 8503169324 202623984387",0.0,16856.26,64569.0,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,"07/08/2026 07-08-26 DBNOTE NSE Margin Payout 8503169324 202623984387 0.00 16,856.26 64,569.00 DR DBNOTE Being Margin Trf 8503169324 202623992308",0.0,5792.7,58776.3,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,"07/08/2026 07-08-26 DBNOTE Being Margin Trf 8503169324 202623992308 0.00 5,792.70 58,776.30 DR JE Interest on NSE MTF377139714 202629175715",88.78,0.0,58865.08,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Being Interest charged on OS BSE JE 202629292464,5.65,0.0,58870.73,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Demat Charges Recovered DCR 1311344 REPBNK 202636760755,0.0,23.6,58847.13,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Interest recovered on NSE MTF INN 377139714 1311344 REPBNK 202636763832,0.0,88.78,58758.35,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Being Interest recovered on OS BSE obligation 1311344 REPBNK 202636764899,0.0,5.65,58752.7,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,Being GST and MTF pledge Charges recovered 1311344 REPBNK 202636774019,0.0,265.5,58487.2,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,DCM 012 1311709 REPBNK Upstreamed Amount Collected 202636880727,0.0,50005.84,8481.36,DR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,07/08/2026,"07/08/2026 07-08-26 1311709 REPBNK Upstreamed Amount Collected 202636880727 0.00 50,005.84 8,481.36 DR 1311798 REPBNK NSEMRGNPIPO 202636923910",0.0,34036.0,25554.64,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,08/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202624021251,6.75,0.0,25547.89,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,08/08/2026,Demat Charges DBNOTE 202624062845,60.0,0.0,25487.89,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,08/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202624085260,5.4,0.0,25482.49,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,08/08/2026,Being MTF pledge Charges DBNOTE 202624104650,75.0,0.0,25407.49,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,08/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202624187205,6.75,0.0,25400.74,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,08/08/2026,Being GST on NSDL - CDSL Charges - DBNOTE 202624219691,5.4,0.0,25395.34,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,08/08/2026,Being Interest charged on OS BSE JE 202629671094,5.65,0.0,25389.69,CR
421201_8509005322622_20260810_1115214_SOFW.txt,NSE-CAPITAL,08/08/2026,obligation3773763 JE Interest on NSE MTF377376381 202629724392,84.72,0.0,25304.97,CR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,10/08/2026,POSITION CLOSE FOR BILL DATE Aug 10 2026 MBILL 202600000089,0.0,220225.25,164938.36,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,10/08/2026,MTF BILL FOR 2026149-M BILL DATE Aug 10 2026149 MBILL 202600000089,93406.1,0.0,258344.46,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,10/08/2026,2026 DBNOTE NSE Margin Payin 8503169324 202612653280,0.0,42626.21,215718.25,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,10/08/2026,"10/08/2026 10-08-26 DBNOTE NSE Margin Payin 8503169324 202612653280 0.00 42,626.21 215,718.25 DR DBNOTE NSE Margin Payout 8503169324 202612653281",108321.64,0.0,324039.89,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,10/08/2026,"10/08/2026 10-08-26 DBNOTE NSE Margin Payout 8503169324 202612653281 108,321.64 0.00 324,039.89 DR DBNOTE Being Margin Trf 8503169324 202612724345",0.0,5436.1,318603.79,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,10/08/2026,"10/08/2026 10-08-26 DBNOTE Being Margin Trf 8503169324 202612724345 0.00 5,436.10 318,603.79 DR CPAYIN 21.MTF SELL PAYIN 202612755009",85166.59,0.0,403770.38,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,10/08/2026,"10/08/2026 10-08-26 CPAYIN 21.MTF SELL PAYIN 202612755009 85,166.59 0.00 403,770.38 DR DBNOTE 17.MTF SELL PAYIN 202612755009",0.0,85166.59,318603.79,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,10/08/2026,23.MTF CASH EXCESS REV AFTER PAYIN CPAYIN 202612768494,0.13,0.0,318603.92,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,10/08/2026,24.MTF CASH EXCESS REV AFTER PAYIN DBNOTE 202612768494,0.0,0.13,318603.79,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,11/08/2026,POSITION CLOSE FOR BILL DATE Aug 11 2026 MBILL 202600000090,0.0,10162.5,308441.29,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,11/08/2026,MTF BILL FOR 2026150-M BILL DATE Aug 11 2026150 MBILL 202600000090,69304.65,0.0,377745.94,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,11/08/2026,2026 DBNOTE NSE Margin Payin 8503169324 202612806560,0.0,15144.06,362601.88,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,11/08/2026,"11/08/2026 11-08-26 DBNOTE NSE Margin Payin 8503169324 202612806560 0.00 15,144.06 362,601.88 DR DBNOTE Being Margin Trf 8503169324 202612869096",555.8,0.0,363157.68,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,11/08/2026,"11/08/2026 11-08-26 DBNOTE Being Margin Trf 8503169324 202612869096 555.80 0.00 363,157.68 DR CPAYIN 11.MTF PAYIN 202612875941",0.0,15144.06,348013.62,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,11/08/2026,"11/08/2026 11-08-26 CPAYIN 11.MTF PAYIN 202612875941 0.00 15,144.06 348,013.62 DR DBNOTE 10.MTF PAYIN 202612875941",15144.06,0.0,363157.68,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,11/08/2026,"11/08/2026 11-08-26 DBNOTE 10.MTF PAYIN 202612875941 15,144.06 0.00 363,157.68 DR CPAYIN 21.MTF SELL PAYIN 202612899217",6435.55,0.0,369593.23,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,11/08/2026,"11/08/2026 11-08-26 CPAYIN 21.MTF SELL PAYIN 202612899217 6,435.55 0.00 369,593.23 DR DBNOTE 17.MTF SELL PAYIN 202612899217",0.0,6435.55,363157.68,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,12/08/2026,MTF BILL FOR 2026151-M BILL DATE Aug 12 2026151 MBILL 202600000091,26843.0,0.0,390000.68,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,12/08/2026,POSITION CLOSE FOR BILL DATE Aug 12 2026 MBILL 202600000091,0.0,84572.2,305428.48,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,12/08/2026,"12/08/2026 12-08-26 MBILL 202600000091 0.00 84,572.20 305,428.48 DR DBNOTE NSE Margin Payout 8503169324 202612941122",48969.35,0.0,354397.83,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,12/08/2026,DBNOTE NSE Margin Payin 8503169324 202612941123,0.0,9933.88,344463.95,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,12/08/2026,"12/08/2026 12-08-26 DBNOTE NSE Margin Payin 8503169324 202612941123 0.00 9,933.88 344,463.95 DR DBNOTE Being Margin Trf 8503169324 202613021785",0.0,1296.9,343167.05,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,12/08/2026,"12/08/2026 12-08-26 DBNOTE Being Margin Trf 8503169324 202613021785 0.00 1,296.90 343,167.05 DR CPAYIN 21.MTF SELL PAYIN 202613056536",22787.54,0.0,365954.59,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,12/08/2026,"12/08/2026 12-08-26 CPAYIN 21.MTF SELL PAYIN 202613056536 22,787.54 0.00 365,954.59 DR DBNOTE 17.MTF SELL PAYIN 202613056536",0.0,22787.54,343167.05,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,12/08/2026,24.MTF CASH EXCESS REV AFTER PAYIN DBNOTE 202613071597,0.0,0.04,343167.01,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,12/08/2026,23.MTF CASH EXCESS REV AFTER PAYIN CPAYIN 202613071597,0.04,0.0,343167.05,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,13/08/2026,MTF BILL FOR 2026152-M BILL DATE Aug 13 2026152 MBILL 202600000092,49935.75,0.0,393102.8,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,13/08/2026,POSITION CLOSE FOR BILL DATE Aug 13 2026 MBILL 202600000092,0.0,22171.0,370931.8,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,13/08/2026,POSITION CLOSE FOR BILL DATE Aug 13 2026 MBILL 202600000092,0.0,14219.6,356712.2,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,13/08/2026,"13/08/2026 13-08-26 MBILL 202600000092 0.00 14,219.60 356,712.20 DR DBNOTE NSE Margin Payin 8503169324 202613090550",0.0,1683.56,355028.64,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,13/08/2026,"13/08/2026 13-08-26 DBNOTE NSE Margin Payin 8503169324 202613090550 0.00 1,683.56 355,028.64 DR DBNOTE Being Margin Trf 8503169324 202613170733",0.0,3544.4,351484.24,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,13/08/2026,"13/08/2026 13-08-26 DBNOTE Being Margin Trf 8503169324 202613170733 0.00 3,544.40 351,484.24 DR DBNOTE 10.MTF PAYIN 202613189579",1683.56,0.0,353167.8,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,13/08/2026,"13/08/2026 13-08-26 DBNOTE 10.MTF PAYIN 202613189579 1,683.56 0.00 353,167.80 DR CPAYIN 11.MTF PAYIN 202613189579",0.0,1683.56,351484.24,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,13/08/2026,"13/08/2026 13-08-26 CPAYIN 11.MTF PAYIN 202613189579 0.00 1,683.56 351,484.24 DR CPAYIN 21.MTF SELL PAYIN 202613199265",5553.24,0.0,357037.48,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,13/08/2026,"13/08/2026 13-08-26 CPAYIN 21.MTF SELL PAYIN 202613199265 5,553.24 0.00 357,037.48 DR DBNOTE 17.MTF SELL PAYIN 202613199265",0.0,5553.24,351484.24,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,14/08/2026,POSITION CLOSE FOR BILL DATE Aug 14 2026 MBILL 202600000093,0.0,10141.5,341342.74,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,14/08/2026,MTF BILL FOR 2026153-M BILL DATE Aug 14 2026153 MBILL 202600000093,48965.0,0.0,390307.74,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,14/08/2026,2026 DBNOTE NSE Margin Payin 8503169324 202613254230,0.0,22976.73,367331.01,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,14/08/2026,"14/08/2026 14-08-26 DBNOTE NSE Margin Payin 8503169324 202613254230 0.00 22,976.73 367,331.01 DR DBNOTE Being Margin Trf 8503169324 202613313592",0.0,324.0,367007.01,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,14/08/2026,"14/08/2026 14-08-26 DBNOTE Being Margin Trf 8503169324 202613313592 0.00 324.00 367,007.01 DR CPAYIN 11.MTF PAYIN 202613319470",0.0,22976.73,344030.28,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,14/08/2026,"14/08/2026 14-08-26 CPAYIN 11.MTF PAYIN 202613319470 0.00 22,976.73 344,030.28 DR DBNOTE 10.MTF PAYIN 202613319470",22976.73,0.0,367007.01,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,14/08/2026,"14/08/2026 14-08-26 DBNOTE 10.MTF PAYIN 202613319470 22,976.73 0.00 367,007.01 DR DBNOTE 17.MTF SELL PAYIN 202613343091",0.0,2419.56,364587.45,DR
421201_8509005322622_20260817_1115938_SOFW.txt,MTF-MTF-TRADE,14/08/2026,"14/08/2026 14-08-26 DBNOTE 17.MTF SELL PAYIN 202613343091 0.00 2,419.56 364,587.45 DR CPAYIN 21.MTF SELL PAYIN 202613343091",2419.56,0.0,367007.01,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,MTF BILL FOR 2026149-M BILL DATE Aug 10 MBILL 202600000089,0.0,93406.1,185217.4,CR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,POSITION CLOSE FOR BILL DATE Aug 10 2026 MBILL 202600000089,220225.25,0.0,35007.85,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,"10/08/2026 10-08-26 MBILL 202600000089 220,225.25 0.00 35,007.85 DR 2026149 BILL SETTNO=2026149NSECMMBILL POSTED 202600000405",0.0,183611.73,148603.88,CR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,"10/08/2026 11-08-26 2026149 BILL SETTNO=2026149NSECMMBILL POSTED 202600000405 0.00 183,611.73 148,603.88 CR 1312084 PAYBNK Being Payout towards NSE M 2026148 202609684580",91608.11,0.0,56995.77,CR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,Upstreamed Amount Released from I-Sec 1312317 PAYBNK 202609753149,108321.64,0.0,51325.87,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,Upstreamed Amount Released from Upstream 1312317 PAYBNK 202609754030,82702.14,0.0,134028.01,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,balance DBNOTE NSE Margin Payin 8503169324 202624260079,42626.21,0.0,176654.22,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,"10/08/2026 10-08-26 DBNOTE NSE Margin Payin 8503169324 202624260079 42,626.21 0.00 176,654.22 DR DBNOTE NSE Margin Payout 8503169324 202624260080",0.0,108321.64,68332.58,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,"10/08/2026 10-08-26 DBNOTE NSE Margin Payout 8503169324 202624260080 0.00 108,321.64 68,332.58 DR DBNOTE Being Margin Trf 8503169324 202624287085",5436.1,0.0,73768.68,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,Being payout of EQ settlement 2026148 JE 202629757016,0.0,5.65,73763.03,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,Being payout of EQ settlement 2026148 JE 202629788102,84.72,0.0,73847.75,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,Being payout of EQ settlement 2026148 JE 202629856178,0.0,95.87,73751.88,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,Being payout of EQ settlement 2026148 JE 202629862898,0.0,95.87,73656.01,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,Being payout of EQ settlement 2026148 JE 202629912082,95.87,0.0,73751.88,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,adjusted aga JE Interest on NSE MTF377692027 202629921871,95.87,0.0,73847.75,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,Being payout of EQ settlement 2026148 JE 202629923892,88.5,0.0,73936.25,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,Being payout of EQ settlement 2026148 JE 202629924461,0.0,5.65,73930.6,DR
421201_8509005322622_20260817_1115938_SOFW.txt,NSE-CAPITAL,10/08/2026,Being payout of EQ settlement 2026148 JE 202629934975,0.0,70.8,73859.8,DR
